gps_waypoint,gps_id,site,individual_id,date,limpet_location_solar_refuge_category,moving,length_in,length_tenth_mm,width_in,width_tenth_mm,height_ww_in,height_ww_tenth_mm,path_to_ocean,surface_angle,dist_to_open_h2o_ft,dist_to_shelter_ft,dist_to_underrock_ft,shelter_type,dist_to_littpint_ft,dist_to_crustose_ft,compass_surface,compass_ocean,pics,camera_type,color_ribs,erosion,color_interrib,rock_move,substrate,notes,limu_on_shell,spot_on_transect,spot_notes,altitude_est_hypotenuse_ft,altitude_est_adjacent_ft,altitude_est_angle_deg,altitude_est_opposite_ft,shore_type,width_cm,length_cm,height_ww_cm,length_imputed,width_imputed,height_imputed,length_invalid,length_predicted_cm,width_predicted_cm,height_predicted_cm,height_index,width_index,est_surface_area_cm2,cross_sectional_area_cm2,thermal_dissipation_index,width_cm_normalized,height_ww_cm_normalized,compass_surface_relative_ocean,shore,substrate_subtype,est_surface_area_cm2_normalized,cross_sectional_area_cm2_normalized,thermal_dissipation_index_normalized,height_index_normalized,width_index_normalized,dist_to_open_h2o_cm,dist_to_shelter_cm,dist_to_underrock_cm,dist_to_littpint_cm,dist_to_crustose_cm,altitude_est_hypotenuse_cm,altitude_est_adjacent_cm,altitude_est_opposite_cm
74,NA,HonoluaAdjacentInnerSide,38,6/14/2023,exposed/refuge,n,1.42,NA,1.13,NA,0.48,NA,y,52.1,-0.8,-0.8,NA,crustose,2.4,-0.8,248,162,45-46,canon,100black,10,tangrey,n,basalt,NA,0,cliff,(in crevice),NA,NA,NA,NA,ba1 tp,2.8701999999999996,3.6068,1.2192,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.33802816901408456,0.7957746478873239,10.245948399571294,8.130628209598447,1.2601668819975864,2.8651736054046224,1.217091848611278,86,north,NA,10.20974728468367,8.101775801880487,1.2601863510360167,0.33805234735982775,0.7958139428882198,-24.384,-24.384,NA,73.152,-24.384,NA,NA,NA
75,NA,HonoluaAdjacentInnerSide,39,6/14/2023,exposed/refuge,n,1.63,NA,1.32,NA,0.58,NA,y,99.4,-0.34,-0.34,NA,crustose,9,-0.34,121,225,47-48,canon,75black25brown,25,tangrey,n,basalt,NA,2.5,bench,(in crevice),NA,NA,NA,NA,ba1 tp,3.3528000000000002,4.1402,1.4731999999999998,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.35582822085889565,0.8098159509202454,13.953318254355908,10.902318120261763,1.2798487533054017,2.926768630190109,1.2882144832811553,104,north,NA,10.605485448184734,8.275946428184582,1.2814830956453112,0.3578069563714657,0.812922218437168,-10.3632,-10.3632,NA,274.32,-10.3632,NA,NA,NA
75,NA,HonoluaAdjacentInnerSide,40,6/14/2023,exposed,n,1.87,NA,1.5,NA,0.785,NA,y,44.9,-0.6,-0.6,NA,crustose,15,-0.6,221,225,49-50,canon,100black,10,tan,n,basalt,NA,2.5,bench,(open),NA,NA,NA,NA,ba1 tp,3.81,4.7498000000000005,1.9939,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.41978609625668445,0.8021390374331551,19.57951057676157,14.213144788684813,1.3775635770873846,2.9099546403091856,1.5280706432335236,4,north,NA,11.370035498731408,8.228401952661923,1.3818036070847455,0.4244280071928401,0.8082520624795744,-18.288,-18.288,NA,457.2,-18.288,NA,NA,NA
75,NA,KahuluiBreakwaterConcreteInside,41,6/14/2023,exposed,y,1.31,NA,1.03,NA,0.4,NA,y,79.3,-1.39,-1.39,NA,NA,2.35,-1.39,156,106,51-52,canon,100black,0,tan,n,concrete,shelter type and dist to shelter consolidated to dist to under rock here and below,0,boulder,NA,NA,NA,NA,NA,bc,2.6162,3.3274000000000004,1.016,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.30534351145038163,0.7862595419847328,8.337178033342814,6.837004015462537,1.219419794765001,2.824667381137349,1.0958960789309153,50,north,NA,9.734031201268172,7.987237420340498,1.218698116632823,0.304389715835941,0.7845631698164425,-42.3672,-42.3672,NA,71.628,-42.3672,NA,NA,NA
75,NA,KahuluiBreakwaterConcreteInside,42,6/14/2023,exposed,n,1.63,NA,1.29,NA,0.57,NA,y,83.4,-0.83,-0.83,-2.04,NA,1.47,-0.83,141,106,53-54,canon,100black,0,tanbrown,n,concrete,NA,2.5,boulder,NA,NA,NA,NA,NA,bc,3.2766,4.1402,1.4478,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3496932515337423,0.7914110429447853,13.617074267484453,10.654538162983085,1.2780539202341088,2.860251161322152,1.2660038887418252,35,north,NA,10.349700001333938,8.087856736634933,1.2796591653823082,0.35163787091678533,0.7944467134726869,-25.2984,-25.2984,-62.1792,44.8056,-25.2984,NA,NA,NA
76,NA,KahuluiBreakwaterConcreteInside,43,6/14/2023,exposed,n,1.415,NA,1.18,NA,0.44,NA,y,71.1,-1.29,-1.29,NA,NA,6.75,-1.29,349,118,55-56,canon,100black,0,tanbrown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.9972,3.5941,1.1176,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.31095406360424027,0.8339222614840989,10.260791244530846,8.46049477849092,1.212788555891177,3.002233290137321,1.1194530862907075,129,north,NA,10.295634628295847,8.4893358558633,1.2127726836469777,0.31093277307836437,0.8338828431155558,-39.3192,-39.3192,NA,205.74,-39.3192,NA,NA,NA
76,NA,KahuluiBreakwaterConcreteInside,44,6/14/2023,exposed,n,1.31,NA,1.05,NA,0.35,NA,y,64.4,-1.5,-1.5,NA,NA,7.75,-1.5,350,118,57-58,canon,100black,0,brown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.6670000000000003,3.3274000000000004,0.8889999999999999,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.2671755725190839,0.8015267175572519,8.141233970499181,6.969761374986083,1.1680792974803154,2.879515291450696,0.9589090690645508,128,north,NA,9.506256970418296,8.142329409084976,1.1675107322250422,0.2663410013564483,0.799797406123558,-45.72,-45.72,NA,236.22,-45.72,NA,NA,NA
77,NA,KahuluiBreakwaterConcreteInside,45,6/14/2023,exposed,n,1.45,NA,1.16,NA,0.4,NA,y,NA,-1.72,-1.72,NA,NA,4.26,-1.72,156,117,59-60,canon,100black,25,brown,n,concrete,digital angle finder ran out of battery here and below,0,boulder,NA,NA,NA,NA,NA,bc,2.9463999999999997,3.683,1.016,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.27586206896551724,0.7999999999999999,10.04591483994847,8.52281979841991,1.1787078780911142,2.882037381519919,0.9940833739514741,39,north,NA,9.60725031615255,8.149461056624395,1.1788816768862491,0.2761108115374484,0.8004979271804746,-52.4256,-52.4256,NA,129.8448,-52.4256,NA,NA,NA
77,NA,KahuluiBreakwaterConcreteInside,46,6/14/2023,exposed,n,1.56,NA,1.23,NA,0.54,NA,y,NA,-1.74,-1.74,NA,NA,6.1,-1.74,90,117,61-62,canon,100black,25,brown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,3.1242,3.9624,1.3716000000000002,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3461538461538462,0.7884615384615384,12.38830779124593,9.722703108922786,1.2741629207907055,2.846166201339011,1.2510087944033788,27,north,NA,10.26322032504678,8.048029066944476,1.2752464286194887,0.34747292079755,0.7905345569742247,-53.0352,-53.0352,NA,185.928,-53.0352,NA,NA,NA
78,NA,KahuluiBreakwaterConcreteInside,47,6/14/2023,refuge,n,1.44,NA,1.18,NA,0.44,NA,y,NA,-1.19,0,0,NA,0.9,-1.19,357,134,63-64,canon,100black,0,blackbrown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.9972,3.6576,1.1176,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3055555555555555,0.8194444444444444,10.418056153323231,8.609973484824682,1.209998633757159,2.9515271851677913,1.1007830169839081,137,north,NA,10.099781889968812,8.345955540801471,1.210140868902702,0.30574708330340145,0.8197990105519067,-36.2712,0,0,27.432000000000002,-36.2712,NA,NA,NA
79,NA,KahuluiBreakwaterConcreteInside,48,6/14/2023,refuge,n,1.44,NA,1.15,NA,0.46,NA,y,NA,-2.5,0,0,NA,0.5,-2.5,108,127,65-66,canon,100black,0,brown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.921,3.6576,1.1684,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3194444444444445,0.798611111111111,10.355370586038612,8.391075853854561,1.234093311322138,2.8764883584262373,1.150818608664995,19,north,NA,10.039093243247258,8.133770230442114,1.2342484430742986,0.31964467799901064,0.7989566628260109,-76.2,0,0,15.24,-76.2,NA,NA,NA
79,NA,KahuluiBreakwaterConcreteInside,49,6/14/2023,refuge,n,1.45,NA,1.18,NA,0.45,NA,y,NA,-2.04,0,0,NA,2.63,-2.04,43,140,67-68,canon,100black,0,tanbrown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.9972,3.683,1.143,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3103448275862069,0.8137931034482758,10.556764639471043,8.669764967358185,1.2176529212980334,2.931727681201297,1.1183437956954083,97,north,NA,10.09605205044101,8.289969005876541,1.2178636667138543,0.31062466297962943,0.814299615580138,-62.1792,0,0,80.16239999999999,-62.1792,NA,NA,NA
80,NA,KahuluiBreakwaterConcreteInside,50,6/14/2023,exposed,n,1.29,NA,1.07,NA,0.4,NA,y,NA,-1.43,-1.43,-1.5,NA,1.31,-1.43,30,140,69-70,canon,100black,0,brown,n,concrete,NA,0,boulder,NA,NA,NA,NA,NA,bc,2.7178,3.2766,1.016,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.31007751937984496,0.8294573643410852,8.48319229294509,6.994083333982762,1.21290981074347,2.9786013338868425,1.1122073852331873,110,north,NA,10.208482560704663,8.42251239674024,1.2120471992009945,0.3089202493287746,0.8273189685055217,-43.5864,-43.5864,-45.72,39.9288,-43.5864,NA,NA,NA
362,NA,HanaPalemoHanaBay,51,6/23/2023,exposed,n,NA,330,NA,271,NA,132,y,81.8,-0.75,-0.75,-1.7,NA,1.38,-0.75,201,5,1,canon,100black,50,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.71,3.3,1.32,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.4,0.8212121212121213,9.404671695861929,7.02381577526338,1.3389690158138112,2.949567520998369,1.4351528027356464,164,north,NA,11.157435202955853,8.340414250138425,1.3377555200895057,0.39861968867706493,0.8192547056391214,-22.86,-22.86,-51.816,42.0624,-22.86,NA,NA,NA
363,NA,HanaPalemoHanaBay,52,6/23/2023,exposed,n,NA,417,NA,348,NA,178,y,77.7,-1.6,-0.65,-0.65,NA,0.83,-1.5,314,16,2-3,canon,100black,10,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,3.48,4.17,1.78,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.42685851318944845,0.8345323741007195,15.652206600965831,11.39738398795841,1.3733157203006179,3.016689394452643,1.5458073064047817,62,north,NA,11.73398289488997,8.530213000588635,1.3755791202494305,0.42935443951281316,0.8378980865033487,-48.768,-19.812,-19.812,25.2984,-45.72,NA,NA,NA
364,NA,HanaPalemoHanaBay,53,6/23/2023,exposed,n,NA,415,NA,336,NA,155,y,61.7,0.3,0.3,-0.8,NA,12.5,0.3,37,0,4-5,canon,100black,0,tan,y,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,3.36,4.15,1.55,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.37349397590361444,0.8096385542168674,14.291847320476373,10.951591990414018,1.3050018054896582,2.9263170569921697,1.3522971767497607,37,north,NA,10.813328964558323,8.27466952656824,1.3067988914649673,0.375606192293488,0.8127967920942487,9.144,9.144,-24.384,381,9.144,NA,NA,NA
364,NA,HanaPalemoHanaBay,54,6/23/2023,refuge,n,NA,NA,NA,378,NA,145,y,80.1,1.17,-0.4,-0.4,NA,3.6,1.17,135,0,6-7,canon,100black,5,tan,n,basalt,"length is somehow shorter than width, definitely wrong",2.5,boulder,NA,NA,NA,NA,NA,NA,3.78,4.565399129147053,1.45,TRUE,FALSE,FALSE,FALSE,4.565399129147053,NA,NA,0.3176064039489361,0.827967039259985,16.57404047489638,13.553780024767772,1.222835286142277,3.0003950066729597,1.1543091067939482,135,north,NA,10.394101189480413,8.484137790217133,1.2251216854900229,0.32061417844163875,0.8333722522008692,35.6616,-12.192,-12.192,109.72800000000001,35.6616,NA,NA,NA
365,NA,HanaPalemoHanaBay,55,6/23/2023,exposed,n,NA,358,NA,280,NA,111,y,82.6,-1.7,-1.7,NA,NA,3.53,-1.7,290,290,8-9,canon,100black,10,grey,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.8,3.58,1.11,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.31005586592178774,0.7821229050279329,9.659367414320153,7.872831189896021,1.2269242387309116,2.8154453301405153,1.1160453945428193,0,north,NA,9.767315843017329,7.961160470075105,1.2268708663430803,0.3099862724541372,0.7820017066117478,-51.816,-51.816,NA,107.5944,-51.816,NA,NA,NA
366,NA,HanaPalemoHanaBay,56,6/23/2023,exposed,n,NA,314,NA,257,NA,104,y,29.2,-2.4,-2.4,-2.7,NA,11.4,-2.4,239,350,10,canon,100black,10,grey,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.57,3.14,1.04,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.33121019108280253,0.8184713375796178,7.880487646800789,6.338006098984727,1.2433701583315215,2.9357229194320453,1.1860013667049842,111,north,NA,10.309878604425196,8.301266235600968,1.2419645764654619,0.3294168360786018,0.8154093096954237,-73.152,-73.152,-82.296,347.47200000000004,-73.152,NA,NA,NA
366,NA,HanaPalemoHanaBay,57,6/23/2023,refuge,n,NA,368,NA,299,NA,129,y,147.2,-3.6,0,0,NA,3.5,-3.6,83,350,11-12,canon,100black,10,grey,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.99,3.68,1.29,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.35054347826086957,0.8125,10.988468907924867,8.641893071494803,1.2715349307167687,2.927003861854661,1.2631608794553104,93,north,NA,10.526059982196987,8.276611586555477,1.2717837332484603,0.35084821320609677,0.8129875550150655,-109.72800000000001,0,0,106.68,-109.72800000000001,NA,NA,NA
367,NA,HanaPalemoHanaBay,58,6/23/2023,exposed,n,NA,433,NA,355,NA,178,y,64.5,-1.9,-1.9,-2.7,NA,9,-1.9,35,16,13-14,canon,100black,50,tan,n,basalt,NA,2.5,boulder,NA,NA,NA,NA,NA,NA,3.55,4.33,1.78,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.4110854503464203,0.8198614318706697,16.371622098673743,12.072747868663875,1.356080842305012,2.9667154946050247,1.4909136767032514,19,north,NA,11.398713486809497,8.388903122629651,1.35878473266197,0.4141075044545616,0.8240176269723049,-57.912,-57.912,-82.296,274.32,-57.912,NA,NA,NA
367,NA,HanaPalemoHanaBay,59,6/23/2023,refuge,n,NA,356,NA,289,NA,134,y,104.7,-0.1,-0.1,-1.65,NA,7.4,-0.1,108,16,15-16,canon,100black,5,greywhite,n,basalt,NA,2.5,boulder,NA,NA,NA,NA,NA,NA,2.89,3.56,1.34,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3764044943820225,0.8117977528089888,10.572066579327661,8.080490464298308,1.3083446637351754,2.921818768779192,1.354565917381015,92,north,NA,10.808292951739435,8.261949835682827,1.3082012317551381,0.37623634448522375,0.8115473737440779,-3.048,-3.048,-50.291999999999994,225.55200000000002,-3.048,NA,NA,NA
368,NA,HanaPalemoHanaBay,60,6/23/2023,refuge,y,NA,334,NA,279,NA,123,y,19,-1.5,-0.6,-0.6,NA,6.2,-1.5,153,129,17-18,canon,100black,50,grey,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.79,3.34,1.23,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.36826347305389223,0.8353293413173654,9.426535442305685,7.318811325435461,1.2879872185726575,3.0012632996479596,1.3219178571717294,24,north,NA,10.92289587415469,8.486593039351261,1.2870766659254897,0.3671682093209902,0.833613424203401,-45.72,-18.288,-18.288,188.976,-45.72,NA,NA,NA
368,NA,HanaPalemoHanaBay,61,6/23/2023,exposed,n,NA,334,NA,228,NA,124,y,58.6,-2.85,-1.7,-1.7,NA,5,-2.85,169,129,19-20,canon,100black,75,grey,y,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.28,3.34,1.24,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.37125748502994016,0.6826347305389221,8.158067713231395,5.980964093904247,1.3640054655312235,2.4526452771316656,1.332665156823532,40,north,NA,9.45273887229442,6.935280333233288,1.3629930468704603,0.3701533167138437,0.6812324756931019,-86.86800000000001,-51.816,-51.816,152.4,-86.86800000000001,NA,NA,NA
368,NA,HanaPalemoHanaBay,62,6/23/2023,refuge,n,NA,301,NA,256,NA,134,y,82.2,-2.75,-0.9,-0.9,NA,5,-2.75,318,105,21-22,canon,100black,25,grey,y,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.56,3.01,1.34,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.4451827242524918,0.850498338870432,8.435642613595281,6.051964087875378,1.3938685840015823,3.0470663625998347,1.591442640503178,147,north,NA,11.984754412653162,8.616109151874259,1.3909705879301824,0.4420298442754985,0.8463354163561039,-83.82000000000001,-27.432000000000002,-27.432000000000002,152.4,-83.82000000000001,NA,NA,NA
368,NA,HanaPalemoHanaBay,63,6/23/2023,exposed,n,NA,345,NA,278,NA,124,y,52.7,-1.9,-1.4,-1.4,NA,6,-1.9,169,105,23-24,canon,100black,75,tan,y,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.78,3.45,1.24,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.35942028985507246,0.8057971014492753,9.690070732379814,7.5327537851449256,1.2863915387078304,2.8977282038940757,1.2918346822775182,64,north,NA,10.53632959627474,8.193829581024715,1.2858858598517584,0.3588124817720561,0.8048561186691795,-57.912,-42.672,-42.672,182.88,-57.912,NA,NA,NA
369,NA,HanaPalemoHanaBay,64,6/23/2023,exposed,n,NA,379,NA,301,NA,123,y,31,-1.43,-1.43,-1.62,NA,12.9,-1.43,313,79,25-26,canon,100black,10,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,3.01,3.79,1.23,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.32453825857519786,0.7941952506596306,11.130972310337254,8.95974370822175,1.2423315524218752,2.863371459080079,1.1708205900147128,126,north,NA,10.06296973674256,8.096679920271047,1.2428513706647413,0.32520031191015286,0.79531338921514,-43.5864,-43.5864,-49.3776,393.192,-43.5864,NA,NA,NA
369,NA,HanaPalemoHanaBay,65,6/23/2023,refuge,n,NA,279,NA,223,NA,90,y,54,-3,-3,-4,NA,16.6,-3,123,79,27-28,canon,100black,95,tan,n,basalt,NA,2.5,boulder,NA,NA,NA,NA,NA,NA,2.23,2.79,0.9,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3225806451612903,0.7992831541218638,6.049716426298184,4.886511753209904,1.2380439732543735,2.857629666326943,1.1496953131803973,44,north,NA,9.983524233519535,8.080444004409259,1.2355167894328358,0.31933267798374454,0.7937185822821498,-91.44,-91.44,-121.92,505.9680000000001,-91.44,NA,NA,NA
369,NA,HanaPalemoHanaBay,66,6/23/2023,refuge,n,NA,356,NA,NA,NA,112,y,70.7,-1,-1,-1.4,NA,7.5,-1,138,130,29-30,canon,100black,0,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.8613980341221765,3.56,1.12,FALSE,TRUE,FALSE,FALSE,NA,2.8613980341221765,NA,0.31460674157303375,0.8037634927309485,9.809663710095371,8.000518868265111,1.2261284388699365,2.8929018965557294,1.132174498109505,8,north,NA,10.02907543244106,8.1801823591138,1.2260210093320656,0.3144661983757094,0.8035155916360969,-30.48,-30.48,-42.672,228.6,-30.48,NA,NA,NA
369,NA,HanaPalemoHanaBay,67,6/23/2023,exposed,n,NA,357,NA,289,NA,112,y,83.5,-3.5,-1.7,-1.7,NA,9.7,-3.5,18,130,31-32,canon,100black,50,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,NA,2.89,3.57,1.12,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3137254901960785,0.8095238095238096,9.91219410045409,8.103188471220493,1.2232461500381624,2.913858345948993,1.1291288387665568,112,north,NA,10.078204368968724,8.239440358094178,1.2231661291252869,0.3136202537649417,0.8093363330351979,-106.68,-51.816,-51.816,295.656,-106.68,NA,NA,NA
648,NA,EastMaui1-RA,68,6/14/2024,NA,n,NA,300,NA,244,NA,111,y,76.7,-11,-0.2,-0.2,NA,10.2,-6,71,213,43-44,canon,100black,25,green,y,basalt,psi after ndio?,2.5,boulder,NA,NA,NA,NA,NA,sbb,2.44,3,1.11,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.37000000000000005,0.8133333333333334,7.465541304306147,5.749114556069322,1.29855497424813,2.913650230497843,1.3225041748244244,142,south,NA,10.680072055093591,8.238851875524418,1.2963058708242385,0.367331061499335,0.8092785280988957,-335.28000000000003,-6.096,-6.096,310.89599999999996,-182.88,NA,NA,NA
648,NA,EastMaui1-RA,69,6/14/2024,NA,n,NA,322,NA,255,NA,122,y,69.5,-13.5,-0.2,-0.2,NA,12.2,-7.6,190,207,45-46,canon,100black,25,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,sbb,2.55,3.22,1.22,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.37888198757763975,0.7919254658385092,8.513543060078035,6.448904319656448,1.3201534149186411,2.8424659582340652,1.3580604621047023,17,south,NA,10.599174502132788,8.03756598715337,1.3187045081898796,0.3772069688864506,0.7895067989879591,-411.48,-6.096,-6.096,371.856,-231.648,NA,NA,NA
648,NA,EastMaui1-RA,70,6/14/2024,NA,n,NA,302,NA,243,NA,122,y,27.7,-11.3,-0.9,-0.9,NA,12.1,-4.8,68,26,47-48,canon,100black,5,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,sbb,2.43,3.02,1.22,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.40397350993377484,0.804635761589404,7.7935074437672505,5.763722961908514,1.3521655178906489,2.8830172549346567,1.4443177372429272,42,south,NA,11.002767144127027,8.152231818823743,1.349663182874819,0.40116528753808806,0.8007700911164549,-344.42400000000004,-27.432000000000002,-27.432000000000002,368.808,-146.304,NA,NA,NA
649,NA,EastMaui1-RA,71,6/14/2024,NA,n,NA,378,NA,311,NA,178,y,43,-9.5,0,-1.1,NA,12.5,0,170,205,49-50,canon,100black,5,tan,n,basalt,magnetic reading?,80,boulder,NA,NA,NA,NA,NA,sbb,3.11,3.78,1.78,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.47089947089947093,0.8227513227513228,13.367055960553758,9.232983729267723,1.4477504079403283,2.96611207330489,1.698662553601847,35,south,NA,12.149892190658445,8.387196844141481,1.448623707829778,0.47181062322663436,0.823850024184405,-289.56,0,-33.528000000000006,381,0,NA,NA,NA
649,NA,EastMaui1-RA,72,6/14/2024,NA,n,NA,311,NA,255,NA,111,y,75.4,-14.5,-0.5,-0.5,NA,12.2,-7.2,302,206,51-52,canon,100black,50,tan,n,basalt,NA,0,boulder,NA,NA,NA,NA,NA,sbb,2.55,3.11,1.11,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3569131832797428,0.819935691318328,7.958373276918941,6.228600134823463,1.2777145915058015,2.940201826905531,1.2775520856010387,96,south,NA,10.608707874505772,8.31393112408071,1.2760158481200792,0.35484543085606596,0.8166533449642055,-441.96,-15.24,-15.24,371.856,-219.45600000000002,NA,NA,NA
650,NA,EastMaui1-RA,73,6/14/2024,NA,n,NA,344,NA,267,NA,133,y,22,-9.8,-1.5,-1.5,NA,18.3,2.5,64,188,53-54,canon,100black,10,tan,n,basalt,NA,10,boulder,NA,NA,NA,NA,NA,sbb,2.67,3.44,1.33,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.3866279069767442,0.7761627906976745,9.658062122886736,7.213725051172883,1.3388453336347257,2.7909382276922625,1.3894646896535119,124,south,NA,10.561115641696153,7.89186238314071,1.3382285611388431,0.3859296243310751,0.7751947564879156,-298.704,-45.72,-45.72,557.784,76.2,NA,NA,NA
651,NA,EastMaui1-RA,74,6/14/2024,NA,n,NA,300,NA,233,NA,78,y,25.1,-10.2,0.6,0.6,NA,15.3,-1,266,202,55-56,canon,100black,75,brown,n,basalt,NA,40,boulder,NA,NA,NA,NA,NA,sbb,2.33,3,0.78,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.26,0.7766666666666667,6.399024886540776,5.489933162148164,1.1655924940326399,2.782297146336055,0.9293272579847306,64,south,NA,9.160209574538847,7.867428225398315,1.1643207045686241,0.2581245297022354,0.7727946600288634,-310.89599999999996,18.288,18.288,466.34400000000005,-30.48,NA,NA,NA
537,NA,EastMaui2-RAB,75,6/14/2024,NA,n,NA,354,NA,277,NA,133,y,28.8,-15.8,-1,-2,NA,7.5,-1,35,60,57-58,canon,100black,10,tan,n,basalt,crust in tidepool river,0,slope,NA,NA,NA,NA,NA,ba3,2.77,3.54,1.33,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.37570621468926557,0.7824858757062146,10.162105330782879,7.701457310642699,1.3195042082152157,2.8158848869410313,1.3517507357218026,25,south,NA,10.504689029226693,7.962403393241525,1.3192862142783492,0.37545441601431423,0.7821237953500644,-481.584,-30.48,-60.96,228.6,-30.48,NA,NA,NA
537,NA,EastMaui2-RAB,76,6/14/2024,NA,n,NA,411,NA,344,NA,166,y,41.3,-14.5,-1.5,-3,NA,8.4,-1.5,153,4,59-60,canon,100black,50,grey,n,basalt,crust in tidepool river,15,slope,NA,NA,NA,NA,NA,ba3,3.44,4.11,1.66,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.4038929440389294,0.8369829683698297,14.85909986237405,11.104273393378483,1.338142473260302,3.024346647473887,1.4617996857749076,149,south,NA,11.459599554783683,8.551865212908115,1.3400117131741807,0.40602097180251134,0.8400249205307997,-441.96,-45.72,-91.44,256.03200000000004,-45.72,NA,NA,NA
537,NA,EastMaui2-RAB,77,6/14/2024,NA,n,NA,388,NA,333,NA,211,y,56.6,-13,-1.4,-1.4,NA,8.3,-3.2,41,31,61-62,canon,100black,20,lightgrey,n,basalt,normal crust,2.5,slope,NA,NA,NA,NA,NA,ba3,3.33,3.88,2.11,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.5438144329896907,0.8582474226804124,15.694829883036695,10.14765843036039,1.5466454641476632,3.096293962912501,1.963720653730698,10,south,NA,13.555646970278021,8.75530873833055,1.5482774366290128,0.545431618254687,0.8600085880724181,-396.24,-42.672,-42.672,252.98400000000004,-97.536,NA,NA,NA
537,NA,EastMaui2-RAB,78,6/14/2024,NA,n,NA,399,NA,322,NA,188,y,113.3,-15,-0.1,-0.1,NA,7.6,-4.7,30,20,63-64,canon,100black,20,tan,n,basalt,NA,2.5,slope,NA,NA,NA,NA,NA,ba3,3.22,3.99,1.88,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,0.47117794486215536,0.8070175438596491,14.700674991095026,10.090638523697738,1.456862710577797,2.913703251331101,1.7033182507153333,10,south,NA,12.01841945002785,8.239001801135583,1.4587227603678092,0.47310376255675657,0.8092932548569151,-457.2,-3.048,-3.048,231.648,-143.256,NA,NA,NA
